table_year,categoria,marca,modelo,versao,motor,propulsao,transmissao,combustivel,kml_etanol_cidade,kml_etanol_estrada,kml_gasolina_cidade,kml_gasolina_estrada,kml_eletrico_cidade,kml_eletrico_estrada,consumo_mj_km,autonomia_eletrica_km,classificacao_pbe,classificacao_geral,selo_conpet
2025,Utilitário Esportivo Grande 4x4,Mercedes-Benz,GLE450D 4M,,3.0-24V,Híbrido,A-9,D,,,10.6,13.0,,,2.32,,C,D,-
2025,Utilitário Esportivo Grande 4x4,Mercedes-Benz,GLE450D 4M,Coupé,3.0-24V,Híbrido,A-9,D,,,10.6,13.0,,,2.32,,C,D,-
2025,Utilitário Esportivo Grande 4x4,Mercedes-Benz,GLE450D 4M,Coupé,3.0-24V,Híbrido,A-9,D,,,8.4,10.6,,,2.95,,D,E,-
2025,Utilitário Esportivo Grande 4x4,Mitsubishi,Eclipse Cross,HPE-S S-AWC,1.5T-16V,Combustão,CVT,G,,,10.2,11.5,,,2.03,,B,C,-
2025,Utilitário Esportivo Grande 4x4,Mitsubishi,Eclipse Cross,HPE-S BLACK S-AWC,1.5T-16V,Combustão,CVT,G,,,10.2,11.5,,,2.03,,B,C,-
2025,Utilitário Esportivo Grande 4x4,PORSCHE,CAYENNE,S,4.0-32V,Combustão,A-8,G,,,6.1,7.9,,,3.32,,E,E,-
2025,Utilitário Esportivo Grande 4x4,PORSCHE,CAYENNE,S CP,4.0-32V,Combustão,A-8,G,,,6.1,7.9,,,3.32,,E,E,-
2025,Utilitário Esportivo Grande 4x4,PORSCHE,CAYENNE,GTP,4.0-32V,Combustão,A-8,G,,,5.9,8.2,,,3.34,,E,E,-
2025,Utilitário Esportivo Grande 4x4,PORSCHE,CAYENNE,GTS CP,4.0-32V,Combustão,A-8,G,,,5.9,8.2,,,3.34,,E,E,-
2025,Utilitário Esportivo Grande 4x4,PORSCHE,CAYENNE,GT COUPE,4.0-32V,Combustão,A-8,G,,,5.8,7.9,,,3.44,,E,E,-
2025,Utilitário Esportivo Grande 4x4,PORSCHE,CAYENNE,S PHEV,3.0-24V,Plug-in,A-8,G,,,7.8,8.4,20.6,20.4,0.99,56,A,B,SIM
2025,Utilitário Esportivo Grande 4x4,PORSCHE,CAYENNE,SCPHEV,3.0-24V,Plug-in,A-8,G,,,7.8,8.4,20.6,20.4,0.99,56,A,B,SIM
2025,Utilitário Esportivo Grande 4x4,PORSCHE,CAYENNE,PHEV,3.0-24V,Plug-in,A-8,G,,,7.7,8.1,20.2,18.7,1.04,52,A,B,SIM
2025,Utilitário Esportivo Grande 4x4,PORSCHE,CAYENNE,CP PHE,3.0-24V,Plug-in,A-8,G,,,7.7,8.1,20.2,18.7,1.04,52,A,B,SIM
2025,Utilitário Esportivo Grande 4x4,PORSCHE,CAYENNE,COUPE,3.0-24V,Combustão,A-8,G,,,6.9,8.5,,,2.98,,D,E,-
2025,Utilitário Esportivo Grande 4x4,PORSCHE,CAYENNE,V6,3.0-24V,Combustão,A-8,G,,,6.9,8.5,,,2.98,,D,E,-
2025,Utilitário Esportivo Grande 4x4,PORSCHE,CAYENNE,T/TC PHEV,4.0-32V,Plug-in,A-8,G,,,7.4,8.1,0.0,19.9,1.01,46,A,B,SIM
2025,Utilitário Esportivo Grande 4x4,VOLVO,EX40,8 CORE,ELÉTRICO,ELÉTRICO,A,E,,,,,35.7,33.0,0.59,393,A,A,-
2025,Utilitário Esportivo Grande 4x4,VOLVO,EX40,8 PLUS,ELÉTRICO,ELÉTRICO,A,E,,,,,35.7,33.0,0.59,393,A,A,-
2025,Utilitário Esportivo Grande 4x4,VOLVO,EX40,8 ULTRA,ELÉTRICO,ELÉTRICO,A,E,,,,,35.7,33.0,0.59,393,A,A,-
2025,Utilitário Esportivo Grande 4x4,VOLVO,EX40,PERF BLACK,ELÉTRICO,ELÉTRICO,A,E,,,,,35.7,33.0,0.59,393,A,A,-
2025,Utilitário Esportivo Grande 4x4,VOLVO,XC60,INSC EXPRESS,2.0-16V,Plug-in,A,G,,,9.5,9.4,24.4,22.5,0.86,48,A,A,SIM
2025,Utilitário Esportivo Grande 4x4,VOLVO,XC60,T8 CORE,2.0-16V,Plug-in,A,G,,,9.5,9.4,24.4,22.5,0.86,48,A,A,SIM
2025,Utilitário Esportivo Grande 4x4,VOLVO,XC60,T8 INSCRIPT,2.0-16V,Plug-in,A,G,,,9.5,9.4,24.4,22.5,0.86,48,A,A,SIM
2025,Utilitário Esportivo Grande 4x4,VOLVO,XC60,T8 MOMENTUM,2.0-16V,Plug-in,A,G,,,9.5,9.4,24.4,22.5,0.86,48,A,A,SIM
2025,Utilitário Esportivo Grande 4x4,VOLVO,XC60,T8 PLUS,2.0-16V,Plug-in,A,G,,,9.5,9.4,24.4,22.5,0.86,48,A,A,SIM
2025,Utilitário Esportivo Grande 4x4,VOLVO,XC60,T8 POLESTAR,2.0-16V,Plug-in,A,G,,,9.5,9.4,24.4,22.5,0.86,48,A,A,SIM
2025,Utilitário Esportivo Grande 4x4,VOLVO,XC60,T8 R-DESIGN,2.0-16V,Plug-in,A,G,,,9.5,9.4,24.4,22.5,0.86,48,A,A,SIM
2025,Utilitário Esportivo Grande 4x4,VOLVO,XC60,T8 ULT DARK,2.0-16V,Plug-in,A,G,,,9.5,9.4,24.4,22.5,0.86,48,A,A,SIM
2025,Utilitário Esportivo Grande 4x4,VOLVO,XC60,T8 ULTIMATE,2.0-16V,Plug-in,A,G,,,9.5,9.4,24.4,22.5,0.86,48,A,A,SIM
2025,Utilitário Esportivo Grande 4x4,VOLVO,XC60,T8 ULTRA,2.0-16V,Plug-in,A,G,,,9.5,9.4,24.4,22.5,0.86,48,A,A,SIM
2025,Utilitário Esportivo Grande 4x4,VOLVO,XC90,INSC EXPRESS,2.0-16V,Plug-in,A,G,,,9.4,9.3,24.1,21.9,0.88,47,A,A,SIM
2025,Utilitário Esportivo Grande 4x4,VOLVO,XC90,T8 CORE,2.0-16V,Plug-in,A,G,,,9.4,9.3,24.1,21.9,0.88,47,A,A,SIM
2025,Utilitário Esportivo Grande 4x4,VOLVO,XC90,T8 EXCELLEN,2.0-16V,Plug-in,A,G,,,9.4,9.3,24.1,21.9,0.88,47,A,A,SIM
2025,Utilitário Esportivo Grande 4x4,VOLVO,XC90,T8 INSCRIPT,2.0-16V,Plug-in,A,G,,,9.4,9.3,24.1,21.9,0.88,47,A,A,SIM
2025,Utilitário Esportivo Grande 4x4,VOLVO,XC90,T8 MOMENTUM,2.0-16V,Plug-in,A,G,,,9.4,9.3,24.1,21.9,0.88,47,A,A,SIM
2025,Utilitário Esportivo Grande 4x4,VOLVO,XC90,T8 PLUS,2.0-16V,Plug-in,A,G,,,9.4,9.3,24.1,21.9,0.88,47,A,A,SIM
2025,Utilitário Esportivo Grande 4x4,VOLVO,XC90,T8 POLESTAR,2.0-16V,Plug-in,A,G,,,9.4,9.3,24.1,21.9,0.88,47,A,A,SIM
2025,Utilitário Esportivo Grande 4x4,VOLVO,XC90,T8 R-DESIGN,2.0-16V,Plug-in,A,G,,,9.4,9.3,24.1,21.9,0.88,47,A,A,SIM
2025,Utilitário Esportivo Grande 4x4,VOLVO,XC90,T8 ULT DARK,2.0-16V,Plug-in,A,G,,,9.4,9.3,24.1,21.9,0.88,47,A,A,SIM
2025,Utilitário Esportivo Grande 4x4,VOLVO,XC90,T8 ULTIMATE,2.0-16V,Plug-in,A,G,,,9.4,9.3,24.1,21.9,0.88,47,A,A,SIM
2025,Utilitário Esportivo Grande 4x4,VOLVO,XC90,T8 ULTRA,2.0-16V,Plug-in,A,G,,,9.4,9.3,24.1,21.9,0.88,47,A,A,SIM
2025,Utilitário Esportivo Grande 4x4,VOLVO,XC90,T8 AWD PLUS,2.0-16V,Plug-in,A,G,,,9.4,9.3,24.1,21.9,0.88,47,A,A,SIM
2025,Utilitário Esportivo Grande 4x4,VOLVO,XC90,T8 AWD ULT,2.0-16V,Plug-in,A,G,,,9.4,9.3,24.1,21.9,0.88,47,A,A,SIM
2025,Utilitário Esportivo Grande 4x4,VOLVO,XC90,T8 AWD ULTD,2.0-16V,Plug-in,A,G,,,9.4,9.3,24.1,21.9,0.88,47,A,A,SIM
2025,Utilitário Esportivo Grande 4x4,VOLVO,EX90,PLUS TWIN,ELÉTRICO,ELÉTRICO,A,E,,,,,32.6,27.4,0.68,459,A,A,-
2025,Utilitário Esportivo Grande 4x4,VOLVO,EX90,ULTRA TWIN,ELÉTRICO,ELÉTRICO,A,E,,,,,32.6,27.4,0.68,459,A,A,-
2025,Utilitário Esportivo Grande 4x4,VOLVO,EX90,ULT TWIN PER,ELÉTRICO,ELÉTRICO,A,E,,,,,32.6,27.4,0.68,459,A,A,-
2025,Utilitário Esportivo Grande 4x4,ZEEKR,X,Flagship,ELÉTRICO,ELÉTRICO,A,E,,,,,36.6,32.2,0.59,304,A,A,-
2025,Fora de Estrada Compacto,JEEP,RENEGADE,S T2704X4T,1.3T-16V,Combustão,A-9,F,6.3,7.4,9.2,10.1,,,2.28,,D,D,-
2025,Fora de Estrada Compacto,JEEP,RENEGADE,TRAIL 4x4,1.3T-16V,Combustão,A-9,F,6.3,7.4,9.2,10.1,,,2.28,,D,D,-
2025,Fora de Estrada Compacto,JEEP,RENEGADE,WILLYS 4x4,1.3T-16V,Combustão,A-9,F,6.3,7.4,9.2,10.1,,,2.28,,D,D,-
2025,Fora de Estrada Grande,CHEVROLET,TRAILBLAZER,LT,2.8 - 16V,Combustão,A-8,D,,,9.5,11.6,,,2.60,,C,D,-
2025,Fora de Estrada Grande,CHEVROLET,TRAILBLAZER,HIGH COUNTRY,2.8 - 16V,Combustão,A-8,D,,,9.5,11.6,,,2.60,,C,D,-
2025,Fora de Estrada Grande,CHEVROLET,TRAILBLAZER (MY26.5),HIGH COUNTRY,2.8 - 16V,Combustão,A-8,D,,,9.4,11.6,,,2.63,,C,D,-
2025,Fora de Estrada Grande,CHEVROLET,TRAILBLAZER (MY26.5),LT,2.8 - 16V,Combustão,A-8,D,,,9.4,11.6,,,2.63,,C,D,-
2025,Fora de Estrada Grande,DENZA,B5,GS DM,1.5-16V,Plug-in,A-1,G,,,8.4,7.9,23.0,20.4,0.93,74,A,A,SIM
2025,Fora de Estrada Grande,FORD,Bronco Sport,Badlands,2.0 - 16V,Combustão,A-8,G,,,8.4,10.7,,,2.37,,B,D,-
2025,Fora de Estrada Grande,GWM,TANK 300,PHEV,2.0 -16V,Plug-in,A-9,G,,,7.5,7.7,18.4,18.7,1.09,75,A,B,SIM
2025,Fora de Estrada Grande,GWM,HAVAL H9,EXC,2.4- 16V,Combustão,A-9,D,,,9.0,10.3,,,2.83,,D,E,-
2025,Fora de Estrada Grande,JEEP,COMMANDER,BLACKHAWK,2.0T-16V,Combustão,A-9,G,,,8.0,10.3,,,2.48,,B,D,-
2025,Fora de Estrada Grande,JEEP,COMMANDER,OVR T 2.0,2.0T-16V,Combustão,A-9,G,,,8.0,10.3,,,2.48,,B,D,-
2025,Fora de Estrada Grande,JEEP,COMMANDER,OVR TD,2.2T-16V,Combustão,A-9,D,,,10.3,13.4,,,2.34,,B,D,-
2025,Fora de Estrada Grande,JEEP,COMMANDER,BLA 2.0 G (MY26),2.0T-16V,Combustão,A-9,G,,,8.0,10.3,,,2.48,,B,D,-
2025,Fora de Estrada Grande,JEEP,COMMANDER,OVE 2.0 G (MY26),2.0T-16V,Combustão,A-9,G,,,8.0,10.3,,,2.48,,B,D,-
2025,Fora de Estrada Grande,JEEP,COMMANDER,OVE 2.2 D (MY26),2.2T-16V,Combustão,A-9,D,,,10.3,13.4,,,2.34,,B,D,-
2025,Fora de Estrada Grande,JEEP,COMPASS,BLACKHAWK,2.0T-16V,Combustão,A-9,G,,,8.5,10.8,,,2.36,,B,D,-
2025,Fora de Estrada Grande,JEEP,COMPASS,OVERLA 2.0T,2.0T-16V,Combustão,A-9,G,,,8.5,10.8,,,2.36,,B,D,-
2025,Fora de Estrada Grande,JEEP,COMPASS,LONGIT 2.0T,2.0T-16V,Combustão,A-9,G,,,8.5,10.8,,,2.36,,B,D,-
2025,Fora de Estrada Grande,JEEP,WRANGLER,UNL RUBI,2.0T-16V,Combustão,A-8,G,,,7.2,7.5,,,3.03,,D,E,-
2025,Fora de Estrada Grande,LAND ROVER,EVOQUE,P250FF AB,2.0-16V,Combustão,A-9,F,5.1,6.6,7.4,9.4,,,2.71,,C,E,-
2025,Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,PHEV S,3.0-24V,Plug-in,A-8,G,,,7.5,8.4,17.5,19.0,1.12,71,A,B,SIM
2025,Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,PHEV SE,3.0-24V,Plug-in,A-8,G,,,7.5,8.4,17.5,19.0,1.12,71,A,B,SIM
2025,Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,PHEV SED,3.0-24V,Plug-in,A-8,G,,,7.5,8.4,17.5,19.0,1.12,71,A,B,SIM
2025,Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,PHEV HSED,3.0-24V,Plug-in,A-8,G,,,7.5,8.4,17.5,19.0,1.12,71,A,B,SIM
2025,Fora de Estrada Grande,LAND ROVER,RANGE ROVER SPORT,PHEV AB,3.0-24V,Plug-in,A-8,G,,,7.5,8.4,17.5,19.0,1.12,71,A,B,SIM
2025,Fora de Estrada Grande,LAND ROVER,RANGE ROVER,PHEV SV,3.0-24V,Plug-in,A-8,G,,,7.5,8.4,17.5,19.0,1.12,71,A,B,SIM
2025,Fora de Estrada Grande,LAND ROVER,RANGE ROVER,PHEV SE,3.0-24V,Plug-in,A-8,G,,,7.5,8.4,17.5,19.0,1.12,71,A,B,SIM
2025,Fora de Estrada Grande,LAND ROVER,RANGE ROVER,PHEV HSE,3.0-24V,Plug-in,A-8,G,,,7.5,8.4,17.5,19.0,1.12,71,A,B,SIM
2025,Fora de Estrada Grande,LAND ROVER,RANGE ROVER,PHEV AB,3.0-24V,Plug-in,A-8,G,,,7.5,8.4,17.5,19.0,1.12,71,A,B,SIM
2025,Fora de Estrada Grande,LAND ROVER,DEFENDER 110 D350,HSE XD,3.0-24V,Híbrido,A-8,D,,,9.1,10.6,,,2.78,,C,E,-
2025,Fora de Estrada Grande,LAND ROVER,DEFENDER 110 D350,HSEXD 7L,3.0-24V,Híbrido,A-8,D,,,9.1,10.6,,,2.78,,C,E,-
2025,Fora de Estrada Grande,LAND ROVER,DEFENDER 110 D350,X,3.0-24V,Híbrido,A-8,D,,,9.1,10.6,,,2.78,,C,E,-
2025,Fora de Estrada Grande,LAND ROVER,DEFENDER 110 D350,X 7L,3.0-24V,Híbrido,A-8,D,,,9.1,10.6,,,2.78,,C,E,-
2025,Fora de Estrada Grande,LAND ROVER,DEFENDER 90 D350,HSE,3.0-24V,Híbrido,A-8,D,,,9.1,10.6,,,2.78,,C,E,-
2025,Fora de Estrada Grande,LAND ROVER,DEFENDER 90 D350,HSE XD,3.0-24V,Híbrido,A-8,D,,,9.1,10.6,,,2.78,,C,E,-
2025,Fora de Estrada Grande,LAND ROVER,DEFENDER 130 D350,X,3.0-24V,Híbrido,A-8,D,,,9.2,10.9,,,2.73,,C,E,-
2025,Fora de Estrada Grande,LAND ROVER,DEFENDER 130 D350,X7L,3.0-24V,Híbrido,A-8,D,,,9.2,10.9,,,2.73,,C,E,-
2025,Fora de Estrada Grande,LAND ROVER,DISCOVERY,D350 LE,3.0-24V,Híbrido,A-8,D,,,9.5,11.8,,,2.59,,C,D,-
2025,Fora de Estrada Grande,LAND ROVER,DISCOVERY,D350 HSED,3.0-24V,Híbrido,A-8,D,,,9.5,11.8,,,2.59,,C,D,-
2025,Fora de Estrada Grande,LAND ROVER,DISCOVERY SPORT,P250FF SE D,2.0-16V,Combustão,A-9,F,5.1,6.6,7.2,9.6,,,2.74,,C,E,-
2025,Fora de Estrada Grande,LAND ROVER,DISCOVERY SPORT,P250FF SED7L,2.0-16V,Combustão,A-9,F,5.1,6.6,7.2,9.6,,,2.74,,C,E,-
2025,Fora de Estrada Grande,LAND ROVER,VELAR,PHEV AB,2.0-16V,Plug-in,A-8,G,,,8.3,9.3,20.6,24.1,0.92,40,A,A,SIM
2025,Fora de Estrada Grande,LAND ROVER,VELAR,PHEV HSED,2.0-16V,Plug-in,A-8,G,,,8.3,9.3,20.6,24.1,0.92,40,A,A,SIM
2025,Fora de Estrada Grande,Mercedes-Benz,G580 EQ,,ELÉTRICO,ELÉTRICO,A-1,E,,,,,25.8,20.6,0.88,369,A,A,-
2025,Fora de Estrada Grande,Mercedes-Benz,AMG G63,MFKT,4.0-32V,Híbrido,A-9,G,,,5.3,6.0,,,4.00,,E,E,-
2025,Fora de Estrada Grande,Mercedes-Benz,AMG G63 4M,,4.0-32V,Híbrido,A-9,G,,,5.4,6.2,,,3.95,,E,E,-
2025,Fora de Estrada Grande,Mitsubishi,Pajero Sport,HPE,2.4-16V,Combustão,A-8,D,,,8.9,11.4,,,2.75,,C,E,-
2025,Fora de Estrada Grande,Mitsubishi,Pajero Sport,HPE-S,2.4-16V,Combustão,A-8,D,,,8.9,11.4,,,2.75,,C,E,-
2025,Fora de Estrada Grande,Mitsubishi,Pajero Sport,LEGEND,2.4-16V,Combustão,A-8,D,,,8.9,11.4,,,2.75,,C,E,-
2025,Fora de Estrada Grande,TOYOTA,SW4 DIESEL 4X4,DIAMOND AT,2.8-16V,Combustão,A-6,D,,,9.3,10.5,,,2.74,,C,E,-
2025,Fora de Estrada Grande,TOYOTA,SW4 DIESEL 4X4,SRX PLATINUM AT,2.8-16V,Combustão,A-6,D,,,9.3,10.5,,,2.74,,C,E,-
2025,Minivan,CHEVROLET,SPIN,LT7,1.8L-8V,Combustão,M-6,F,7.7,8.6,11.0,12.5,,,1.87,,B,C,-
2025,Minivan,CHEVROLET,SPIN,LT7,1.8L-8V,Combustão,A-6,F,7.4,9.3,10.5,13.4,,,1.87,,B,C,-
2025,Minivan,CHEVROLET,SPIN,LTZ,1.8L-8V,Combustão,A-6,F,7.4,9.3,10.5,13.4,,,1.87,,B,C,-
2025,Minivan,CHEVROLET,SPIN,PREMIER,1.8L-8V,Combustão,A-6,F,7.4,9.3,10.5,13.4,,,1.87,,B,C,-
2025,Minivan,CHEVROLET,SPIN (MY26.5),LTZ,1.8L - 8V,Combustão,A-6,F,7.1,9.1,10.1,13.1,,,1.92,,B,C,-
2025,Minivan,CHEVROLET,SPIN (MY26.5),PREMIER,1.8L - 8V,Combustão,A-6,F,7.1,9.1,10.1,13.1,,,1.92,,B,C,-
2025,Comercial,BYD,ET3,---,ELÉTRICO,ELÉTRICO,N.A.,E,,,,,30.7,26.3,0.71,170,A,A,-
2025,Comercial,CHEVROLET,ONIX,LOG,1.0 - 12 V,Combustão,M-6,F,9.6,11.9,13.8,16.9,,,1.41,,A,B,SIM
2025,Comercial,CITROEN,JUMPER,COMFORT,2.2T-16V,Combustão,M-6,D,,,10.4,10.5,,,2.57,,B,D,-
2025,Comercial,CITROEN,JUMPER,MB16,2.2T-16V,Combustão,M-6,D,,,10.4,10.5,,,2.57,,B,D,-
2025,Comercial,CITROEN,JUMPER,CARGOPK,2.2T-16V,Combustão,M-6,D,,,10.8,10.4,,,2.52,,B,D,-
2025,Comercial,CITROEN,JUMPER,FURG PK,2.2T-16V,Combustão,M-6,D,,,10.8,10.4,,,2.52,,B,D,-
2025,Comercial,CITROEN,JUMPER,VITRE,2.2T-16V,Combustão,M-6,D,,,11.0,10.6,,,2.47,,B,D,-
2025,Comercial,CITROEN,JUMPY,CARGO,2.2T-16V,Combustão,M-6,D,,,12.4,13.7,,,2.05,,A,C,-
2025,Comercial,CITROEN,JUMPY,VITRE,2.2T-16V,Combustão,M-6,D,,,12.4,13.7,,,2.05,,A,C,-
2025,Comercial,CITROEN,E-JUMPY,CARGO,ELÉTRICO,ELÉTRICO,A-1,E,,,,,28.1,26.1,0.75,258,A,A,-
2025,Comercial,FIAT,E-SCUDO,CARGO,ELÉTRICO,ELÉTRICO,A-1,E,,,,,28.1,26.1,0.75,258,A,A,-
2025,Comercial,FIAT,FIORINO,ENDURANCE,1.3-8V,Combustão,M-5,F,8.7,9.6,12.4,13.6,,,1.65,,A,C,-
2025,Comercial,FIAT,SCUDO,CARGO TD,2.2T-16V,Combustão,M-6,D,,,12.4,13.7,,,2.05,,A,C,-
2025,Comercial,FIAT,SCUDO,MULTI TD,2.2T-16V,Combustão,M-6,D,,,12.4,13.7,,,2.05,,A,C,-
2025,Comercial,FIAT,DUCATO,MB COMFORT,2.2T-16V,Combustão,M-6,D,,,10.4,10.5,,,2.57,,B,D,-
2025,Comercial,FIAT,DUCATO,MB LUXO 16,2.2T-16V,Combustão,M-6,D,,,10.4,10.5,,,2.57,,B,D,-
2025,Comercial,FIAT,DUCATO,CARGO11.5M,2.2T-16V,Combustão,M-6,D,,,10.8,10.4,,,2.52,,B,D,-
2025,Comercial,FIAT,DUCATO,MXCARGO13M,2.2T-16V,Combustão,M-6,D,,,10.8,10.4,,,2.52,,B,D,-
2025,Comercial,FIAT,DUCATO,FURGAO 13M,2.2T-16V,Combustão,M-6,D,,,10.8,10.4,,,2.52,,B,D,-
2025,Comercial,FIAT,DUCATO,MULTI 13M,2.2T-16V,Combustão,M-6,D,,,11.0,10.6,,,2.47,,B,D,-
2025,Comercial,FARIZON,V6E,--,ELÉTRICO,ELÉTRICO,A-1,E,,,,,32.1,24.5,0.72,156,A,A,-
2025,Comercial,FARIZON,SV,AIR 11M3 / AIR PRO11M3 / LUX 11M3 / LUX PRO11M3,ELÉTRICO,ELÉTRICO,A-1,E,,,,,23.9,20.3,0.92,239,A,A,-
2025,Comercial,FARIZON,SV,AIR 8M3 / AIR PRO 8M3 / LUX 8M3 / LUX PRO 8M3,ELÉTRICO,ELÉTRICO,A-1,E,,,,,25.3,23.1,0.84,262,A,A,-
2025,Comercial,FORD,E-Transit,F35MMAB,Elétrico,Elétrico,A-1,E,,,,,23.9,16.5,1.02,203,A,B,-
2025,Comercial,FORD,E-Transit,F35MAAB,Elétrico,Elétrico,A-1,E,,,,,23.9,16.5,1.02,203,A,B,-
2025,Comercial,FORD,E-Transit,F35LMAB,Elétrico,Elétrico,A-1,E,,,,,23.9,16.5,1.02,203,A,B,-
2025,Comercial,FORD,E-Transit,F35LAAB,Elétrico,Elétrico,A-1,E,,,,,23.9,16.5,1.02,203,A,B,-
2025,Comercial,FORD,E-Transit,F35EAAB,Elétrico,Elétrico,A-1,E,,,,,23.9,16.5,1.02,203,A,B,-
2025,Comercial,FORD,E-Transit,C35LBAB,Elétrico,Elétrico,A-1,E,,,,,23.9,16.5,1.02,203,A,B,-
2025,Comercial,FORD,E-Transit,C35EBAB,Elétrico,Elétrico,A-1,E,,,,,23.9,16.5,1.02,203,A,B,-
2025,Comercial,FORD,Transit,F35LAMA,2.0 - 16V,Combustão,M-6,D,,,9.8,9.7,,,2.75,,C,E,-
2025,Comercial,FORD,Transit,F35MMMA,2.0 - 16V,Combustão,M-6,D,,,9.8,9.7,,,2.75,,C,E,-
2025,Comercial,FORD,Transit,F35MAMA,2.0 - 16V,Combustão,M-6,D,,,9.8,9.7,,,2.75,,C,E,-
2025,Comercial,FORD,Transit,F38LAMA,2.0 - 16V,Combustão,M-6,D,,,9.8,9.7,,,2.75,,C,E,-
2025,Comercial,JAC,EJV5.5,CARGO,ELÉTRICO,ELÉTRICO,A-1,E,,,,,38.0,27.4,0.63,260,A,A,-
2025,Comercial,KIA,BONGO K2500 4X4 SC,HD SC 4WD,2.5 - 16V,Combustão,M-6,D,,,8.6,8.1,,,3.24,,D,E,-
2025,Comercial,Mercedes-Benz,320 ESPRINTER,F,ELÉTRICO,ELÉTRICO,A-1,E,,,,,21.1,16.3,1.09,206,A,B,-
2025,Comercial,Mercedes-Benz,320 ESPRINTER,C,ELÉTRICO,ELÉTRICO,A-1,E,,,,,21.1,16.3,1.09,206,A,B,-
2025,Comercial,PEUGEOT,E-EXPERT,CARGO,ELÉTRICO,ELÉTRICO,A-1,E,,,,,28.1,26.1,0.75,258,A,A,-
2025,Comercial,PEUGEOT,EXPERT,CARGO,2.2T-16V,Combustão,M-6,D,,,12.4,13.7,,,2.05,,A,C,-
2025,Comercial,PEUGEOT,EXPERT,VITRE,2.2T-16V,Combustão,M-6,D,,,12.4,13.7,,,2.05,,A,C,-
2025,Comercial,PEUGEOT,PARTRAPID,BUSIPK,1.3-8V,Combustão,M-5,F,8.7,9.6,12.4,13.6,,,1.65,,A,C,-
2025,Comercial,PEUGEOT,BOXER,16L LUXO,2.2T-16V,Combustão,M-6,D,,,10.4,10.5,,,2.57,,B,D,-
2025,Comercial,PEUGEOT,BOXER,COMFORT,2.2T-16V,Combustão,M-6,D,,,10.4,10.5,,,2.57,,B,D,-
2025,Comercial,PEUGEOT,BOXER,CARGO PK,2.2T-16V,Combustão,M-6,D,,,10.8,10.4,,,2.52,,B,D,-
2025,Comercial,PEUGEOT,BOXER,VIDRADA,2.2T-16V,Combustão,M-6,D,,,11.0,10.6,,,2.47,,B,D,-
